,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
407,@nytimes,Tue Mar 20 07:47:03 +0000 2018,RT @nytimesworld: The kidnapping of 110 girls by Boko Haram has left anguished parents asking how such a kidnapping could happen again http…,-0.4215,0.0,0.882,0.118,8
408,@nytimes,Tue Mar 20 07:32:03 +0000 2018,"“Send some girls around to the candidate’s house.”

As part of a monthslong investigation into Cambridge Analytica,… https://t.co/yArOs3bQmM",0.0,0.0,1.0,0.0,9
409,@nytimes,Tue Mar 20 07:17:04 +0000 2018,"RT @ScottShaneNYT: Covering Facebook is a bit like covering the government now, in scale and significance. And @nicoleperlroth @sheeraf can…",0.5574,0.213,0.787,0.0,10
410,@nytimes,Tue Mar 20 07:07:42 +0000 2018,How to Enjoy Fine Dining on a Fast Food Budget https://t.co/Zvv75ozqhq,0.6124,0.385,0.615,0.0,11
411,@nytimes,Tue Mar 20 07:02:05 +0000 2018,"The Australian comic Hannah Gadsby calls out Louis C.K., Harvey Weinstein and Bill Clinton, but her real target is… https://t.co/VlFMTsQZti",0.0,0.0,1.0,0.0,12
412,@nytimes,Tue Mar 20 06:33:04 +0000 2018,RT @nytimesworld: President Bashar al-Assad of Syria took a tour of the eastern Ghouta suburb of Damascus after a government military offen…,0.0,0.0,1.0,0.0,13
413,@nytimes,Tue Mar 20 06:18:45 +0000 2018,Can Wikipedia bear the burden of fact-checking YouTube videos? https://t.co/6vZsPdX5z0,-0.4404,0.0,0.756,0.244,14
414,@nytimes,Tue Mar 20 06:02:03 +0000 2018,The shopping gems in Belfast's lively city center are the independently owned establishments https://t.co/AwXscJyNqA,0.4404,0.182,0.818,0.0,15
415,@nytimes,Tue Mar 20 05:32:05 +0000 2018,"RT @UpshotNYT: New research shows that even black boys who grow up wealthy are more likely to wind up poor than to stay rich.
https://t.co/…",0.4588,0.196,0.705,0.099,16
416,@nytimes,Tue Mar 20 05:02:04 +0000 2018,"Facebook’s chief information security officer, Alex Stamos, is said to have had internal disagreements over how the… https://t.co/bxcrB2UI4o",-0.1027,0.113,0.755,0.132,17
417,@nytimes,Tue Mar 20 04:47:04 +0000 2018,RT @kimseverson: Stuffed ham is a dying art. Or maybe not. Come read about my journey to the land of stuffed ham and decide. https://t.co/9…,0.0,0.0,1.0,0.0,18
418,@nytimes,Tue Mar 20 04:32:06 +0000 2018,Facebook’s open platform for third-party apps helped it grow into a juggernaut. But it’s become a privacy nightmare. https://t.co/HUEJOTDUCF,0.0,0.0,1.0,0.0,19
419,@nytimes,Tue Mar 20 04:17:05 +0000 2018,RT @marclacey: Can you believe it’s been six months since Harvey flooded Houston? Here’s a powerful look by @nytvideo at one neighborhood t…,0.4215,0.118,0.882,0.0,20
420,@nytimes,Tue Mar 20 04:02:02 +0000 2018,"As President Trump openly discussed firing one of his lawyers, another considered resigning and a third — who pushe… https://t.co/t6nEelnV6l",-0.5106,0.0,0.788,0.212,21
421,@nytimes,Tue Mar 20 03:47:01 +0000 2018,Mississippi has imposed a ban on abortions after 15 weeks. The state's only abortion clinic immediately sued to blo… https://t.co/KqLmc4NspZ,-0.5994,0.0,0.776,0.224,22
422,@nytimes,Tue Mar 20 03:32:03 +0000 2018,RT @kevinroose: New by me: Facebook’s open platform for third-party apps helped it grow into a juggernaut. But it’s become a privacy nightm…,0.0,0.0,1.0,0.0,23
423,@nytimes,Tue Mar 20 03:17:06 +0000 2018,4 easy ways to cut down your sugar intake https://t.co/rRf9xm6WHS,0.2023,0.242,0.583,0.175,24
424,@nytimes,Tue Mar 20 03:02:05 +0000 2018,RT @nytmike: Dowd wants to quit. Trump’s talking about firing Cobb. Another lawyer — who says FBI made up evidence against Trump — was hire…,-0.34,0.0,0.902,0.098,25
425,@nytimes,Tue Mar 20 02:47:07 +0000 2018,"The brother of Nikolas Cruz was charged with trespassing at Marjory Stoneman Douglas High School on Monday, the aut… https://t.co/h0o2gTJ7HO",-0.2023,0.0,0.913,0.087,26
426,@nytimes,Tue Mar 20 02:32:04 +0000 2018,"Audit your Facebook apps, audit your Facebook privacy settings, and 5 other tips for protecting your data on Facebo… https://t.co/t87b7WJjZH",0.0,0.0,1.0,0.0,27
427,@nytimes,Tue Mar 20 02:17:06 +0000 2018,"Claire’s, the teen jewelry chain known for its ear-piercing services, filed for Chapter 11 bankruptcy protection https://t.co/mn4hvSQjkf",0.0,0.0,1.0,0.0,28
428,@nytimes,Tue Mar 20 02:02:02 +0000 2018,The Supreme Court rejected an emergency request from Pennsylvania Republicans to block new congressional voting dis… https://t.co/DeLYEPkfdu,-0.6369,0.142,0.512,0.346,29
429,@nytimes,Tue Mar 20 01:47:04 +0000 2018,RT @sheeraf: To be clear: We spoke to seven current and former Facebook employees for this story on how internal disputes over FB's role in…,0.128,0.094,0.83,0.076,30
430,@nytimes,Tue Mar 20 01:32:03 +0000 2018,"A U.S. soldier in Niger warned that his unit was ill equipped for a raid on a militant. They were sent anyway, and… https://t.co/0U7C8aSiyP",-0.5994,0.0,0.795,0.205,31
431,@nytimes,Tue Mar 20 01:17:03 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/HYYSMwnO4R,0.0,0.0,1.0,0.0,32
432,@nytimes,Tue Mar 20 01:00:19 +0000 2018,"After we published an article on tipping and the power imbalance it creates between customers and servers, readers… https://t.co/LJx3uSo2dF",0.2732,0.104,0.896,0.0,33
433,@nytimes,Tue Mar 20 00:48:11 +0000 2018,"RT @sheeraf: Full story now up. Alex Stamos is the first Facebook executive to leave the company, amid growing internal tensions over disin…",-0.296,0.066,0.781,0.152,34
434,@nytimes,Tue Mar 20 00:32:02 +0000 2018,"At a conference on whale biology in 1971, a female attendee was photographed but not identified. Last week, a team… https://t.co/BfdgD7NSnJ",0.0,0.0,1.0,0.0,35
435,@nytimes,Tue Mar 20 00:17:03 +0000 2018,"RT @nytopinion: Despite Facebook’s claims, everyone involved in the Cambridge Analytica data-siphoning incident did not give his or her “co…",0.0,0.0,1.0,0.0,36
436,@nytimes,Tue Mar 20 00:02:05 +0000 2018,Mary Outerbridge set up a tennis court in Staten Island in her 20s. It may have been the first in the U.S. https://t.co/MrVl8V3Mll,0.0,0.0,1.0,0.0,37
437,@nytimes,Mon Mar 19 23:32:03 +0000 2018,New York City’s subway hit a new low in January: Just 58.1% of weekday trains arrived on time. The MTA blamed bad w… https://t.co/AjE2LhnBWu,-0.8271,0.0,0.697,0.303,38
438,@nytimes,Mon Mar 19 23:17:05 +0000 2018,"RT @KevinQ: The worst places for poor white children are almost all better than the best places for poor black children.

https://t.co/EPZt…",-0.539,0.2,0.498,0.302,39
439,@nytimes,Mon Mar 19 23:02:04 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/tQvejB0Xpm,0.0,0.0,1.0,0.0,40
440,@nytimes,Mon Mar 19 22:44:07 +0000 2018,RT @nicoleperlroth: NEW: Facebook's security officer @alexstamos is leaving the company amid disagreements with Facebook execs over how to…,-0.1027,0.108,0.766,0.126,41
441,@nytimes,Mon Mar 19 22:34:00 +0000 2018,Alex Stamos is said to be leaving Facebook after internal disagreements over how the social network should deal wit… https://t.co/2tbsL4WojM,-0.4215,0.0,0.872,0.128,42
442,@nytimes,Mon Mar 19 22:24:55 +0000 2018,Breaking News: A Facebook executive who urged transparency on Russian disinformation is said to be leaving after cl… https://t.co/iFVb6BY6j7,0.0,0.0,1.0,0.0,43
443,@nytimes,Mon Mar 19 22:17:03 +0000 2018,"RT @UpshotNYT: The Supreme Court today refused to Intervene in the Pa. redistricting case. That means these districts are holding up, and D…",0.34,0.134,0.784,0.082,44
444,@nytimes,Mon Mar 19 22:02:07 +0000 2018,Photographers find new ways to frame the natural world https://t.co/dSKQ3jE90n https://t.co/2oMSS8Vyi9,0.3612,0.2,0.8,0.0,45
445,@nytimes,Mon Mar 19 21:47:01 +0000 2018,"RT @julieturkewitz: Tweeting some of the reaction to our story today: ""I have long thought the absence of Native Americans from any form of…",0.0,0.0,1.0,0.0,46
446,@nytimes,Mon Mar 19 21:32:07 +0000 2018,"Al Pacino and Michelle Pfeiffer will reunite for a 35th anniversary screening of ""Scarface"" at the Tribeca Film Fes… https://t.co/CHjotO0oT8",0.0,0.0,1.0,0.0,47
447,@nytimes,Mon Mar 19 21:20:10 +0000 2018,"“Send some girls around to the candidate’s house.”

As part of a monthslong investigation into Cambridge Analytica,… https://t.co/YP7xSJ59Gx",0.0,0.0,1.0,0.0,48
448,@nytimes,Mon Mar 19 21:10:05 +0000 2018,RT @readercenter: A @nytimes article published today on race and the income gap led to a big discussion among our readers. Submit a questio…,0.0,0.0,1.0,0.0,49
449,@nytimes,Mon Mar 19 21:00:21 +0000 2018,"Catharine MacKinnon: ""People have asked me for 40 years how not to get sued for sexual harassment. Well, a good fir… https://t.co/aiuh7NXSzK",0.128,0.189,0.679,0.132,50
450,@nytimes,Mon Mar 19 20:50:06 +0000 2018,"Justin Verlander brought value to the Astros last season, when he joined in a trade and helped them win the World S… https://t.co/8yl93W3HoA",0.7351,0.237,0.763,0.0,51
451,@nytimes,Mon Mar 19 20:40:10 +0000 2018,“Everyone in Austin is in the process of trying to figure out exactly how nervous to be. Are these bombings targete… https://t.co/5Pg0Ep4PRR,-0.2732,0.0,0.909,0.091,52
452,@nytimes,Mon Mar 19 20:33:00 +0000 2018,Read our report on how servers and bartenders weigh harassing behavior from customers against the tips they need to… https://t.co/N9dFagqWIa,-0.5423,0.0,0.844,0.156,53
453,@nytimes,Mon Mar 19 20:30:18 +0000 2018,"Our report on the sexual harassment endured by restaurant servers drew 1,200 responses from readers: on money, powe… https://t.co/VnCiSwIYgy",-0.5423,0.0,0.837,0.163,54
454,@nytimes,Mon Mar 19 20:20:07 +0000 2018,RT @nytimestravel: Do you see Wakanda as a series of magical neighborhoods floating in midair? Would the magnetic levitation subway in trav…,0.0,0.0,1.0,0.0,55
455,@nytimes,Mon Mar 19 20:17:56 +0000 2018,"“Send some girls around to the candidate’s house”: As part of a monthslong investigation into Cambridge Analytica,… https://t.co/FMEWKpKCUa",0.0,0.0,1.0,0.0,56
456,@nytimes,Mon Mar 19 20:14:53 +0000 2018,"However, the firm’s employees, who often overlap, had contact in 2014 and 2015 with executives from Lukoil, the Rus… https://t.co/8Q90TwYuIH",0.0,0.0,1.0,0.0,57
457,@nytimes,Mon Mar 19 20:13:08 +0000 2018,"Alexander Nix, a director of SCL Group, a British political and defense contractor, and chief executive of its Amer… https://t.co/CZMF8buD3n",0.128,0.081,0.919,0.0,58
458,@nytimes,Mon Mar 19 20:10:11 +0000 2018,Facebook is defending its protection of user information after Cambridge Analytica harvested private information fr… https://t.co/ynmgpzkUa8,0.0,0.0,1.0,0.0,59
459,@nytimes,Mon Mar 19 20:06:00 +0000 2018,"Christopher Wylie, who oversaw Cambridge’s data collection until 2014, said of his former company, “For them, this… https://t.co/lGYdQTfkLz",0.0,0.0,1.0,0.0,60
460,@nytimes,Mon Mar 19 20:04:05 +0000 2018,"The New York Times and The Observer of London reported how Cambridge Analytica, a political data firm closely tied… https://t.co/iu6g0OHg5T",0.0,0.0,1.0,0.0,61
461,@nytimes,Mon Mar 19 20:00:20 +0000 2018,Here’s what you need to know about how a political data firm tied to President Trump’s campaign gained access to pr… https://t.co/zvnAIgGXbv,0.3818,0.115,0.885,0.0,62
462,@nytimes,Mon Mar 19 19:50:06 +0000 2018,"""Nipped waists have long represented femininity,"" @AlexanderFury writes. ""What does it say about the contemporary m… https://t.co/30rkCxLYYD",0.0,0.0,1.0,0.0,63
463,@nytimes,Mon Mar 19 19:40:08 +0000 2018,"RT @NYTmag: These are chicks of the endangered Akikiki bird, a small bird native to the forests of Kauai, Hawaii. https://t.co/Wx1KGuzIk7 h…",0.0,0.0,1.0,0.0,64
464,@nytimes,Mon Mar 19 19:30:06 +0000 2018,"The Australian comic Hannah Gadsby calls out Louis C.K., Harvey Weinstein and Bill Clinton, but her real target is… https://t.co/9lsfWqknha",0.0,0.0,1.0,0.0,65
465,@nytimes,Mon Mar 19 19:20:09 +0000 2018,"The fourth bombing in Austin demonstrated a higher level of sophistication than the previous 3, as well as a “signi… https://t.co/uLMo7jGk5b",0.2732,0.104,0.896,0.0,66
466,@nytimes,Mon Mar 19 19:02:38 +0000 2018,This video is the first piece in a series about these residents. Their stories offer a look at how people are confr… https://t.co/NLB5u8MLra,0.0,0.0,1.0,0.0,67
467,@nytimes,Mon Mar 19 19:01:46 +0000 2018,"In the 6 months since Harvey, The New York Times followed several families in the Cinco Ranch community as they str… https://t.co/naAH2tvhPx",0.0,0.0,1.0,0.0,68
468,@nytimes,Mon Mar 19 19:00:57 +0000 2018,The homes in Cinco Ranch sat on land that had been designed to flood — a fact that wasn’t widely publicized when a… https://t.co/qAwdPWE5WV,0.0,0.0,1.0,0.0,69
469,@nytimes,Mon Mar 19 19:00:10 +0000 2018,"After Hurricane Harvey swamped Houston, some residents of one suburban area were shocked to learn that the flooding… https://t.co/QYRyJRcO7D",-0.3182,0.0,0.887,0.113,70
470,@nytimes,Mon Mar 19 18:50:06 +0000 2018,"RT @tiffkhsu: Claire's, where I and all of my friends and all of their friends got ears pierced as teenagers, is filing for Chapter 11 bank…",0.7351,0.212,0.788,0.0,71
471,@nytimes,Mon Mar 19 18:40:22 +0000 2018,Does New York want another celebrity in public office? The actress Cynthia Nixon hopes so: She just entered the rac… https://t.co/tmzrIs6quF,0.4767,0.177,0.823,0.0,72
472,@nytimes,Mon Mar 19 18:40:04 +0000 2018,"RT @julieturkewitz: For much of our country's history, native people weren't permitted to vote. Now there are a historic number of indigeno…",0.0772,0.061,0.939,0.0,73
473,@nytimes,Mon Mar 19 18:30:04 +0000 2018,"4 bombings this month in Austin, including one on Sunday night, have killed 2 people and injured 4. Here's what we… https://t.co/bqa42mRTn7",-0.802,0.0,0.714,0.286,74
474,@nytimes,Mon Mar 19 18:21:43 +0000 2018,Another reader reacts to the news that a woman died after being hit by a self-driving Uber car… https://t.co/z1uax6tzgG,-0.5574,0.0,0.816,0.184,75
475,@nytimes,Mon Mar 19 18:20:05 +0000 2018,A New York Times reader reacts to the news that a woman died after being hit by a self-driving Uber car… https://t.co/1Tm0f1qpdM,-0.5574,0.0,0.833,0.167,76
476,@nytimes,Mon Mar 19 18:10:09 +0000 2018,You'll probably need to do a little shopping to make this traditional dish. But it's well worth it. https://t.co/8sjpx5xcn7,0.4588,0.2,0.8,0.0,77
477,@nytimes,Mon Mar 19 18:00:11 +0000 2018,"RT @NYTSports: Tyronn Lue: “I have had chest pains and other troubling symptoms."" He's stepping away from the Cavs with just 13 games left…",-0.743,0.0,0.777,0.223,78
478,@nytimes,Mon Mar 19 17:50:06 +0000 2018,"Andrew McCabe, the former FBI deputy director, was fired late Friday night — on the eve of his retirement. Here’s w… https://t.co/WgdgoA0WtP",-0.5574,0.0,0.847,0.153,79
479,@nytimes,Mon Mar 19 17:40:10 +0000 2018,Stuffed ham is one of America’s most regionally specific dishes. People in Southern Maryland cherish it. https://t.co/g2tDQy5xWK,0.3818,0.14,0.86,0.0,80
480,@nytimes,Mon Mar 19 17:35:00 +0000 2018,One NYT reader embraces the practice of flirting for tips https://t.co/bzmsCpF0sp https://t.co/35aiorjdej,0.2023,0.141,0.859,0.0,81
481,@nytimes,Mon Mar 19 17:30:06 +0000 2018,"RT @jasondhorowitz: Luigi Di Maio, 31, and Italy's potential next leader, was living at home “until five years ago,” his mother tells me. M…",0.0,0.0,1.0,0.0,82
482,@nytimes,Mon Mar 19 17:17:10 +0000 2018,President Trump is planning to hire a lawyer who’s pushed theories on Fox News that Trump was framed by the FBI and… https://t.co/W8oVqa5D2I,0.0,0.0,1.0,0.0,83
483,@nytimes,Mon Mar 19 17:05:07 +0000 2018,"The change of a single word in the new tax law means the MLB, NBA and other sports franchises could now face capita… https://t.co/NBcgIvPN2X",0.0,0.0,1.0,0.0,84
484,@nytimes,Mon Mar 19 16:55:21 +0000 2018,"Breaking News: A woman died after being hit by a self-driving Uber car in Tempe, Arizona. It’s the first known pede… https://t.co/KqD9AUqOm5",-0.5574,0.0,0.841,0.159,85
485,@nytimes,Mon Mar 19 16:50:05 +0000 2018,"RT @nytopinion: I am a junior in high school, and I regularly shoot guns, for target practice and hunting, writes Dakota Hanchett https://t…",-0.34,0.0,0.888,0.112,86
486,@nytimes,Mon Mar 19 16:40:07 +0000 2018,Britain will have a transition period after the country withdraws from the EU — as long as a deal can be struck to… https://t.co/j3M7RRrd5d,-0.25,0.0,0.909,0.091,87
487,@nytimes,Mon Mar 19 16:30:10 +0000 2018,What we know about the Austin bombings https://t.co/EfHgpraY8B,0.0,0.0,1.0,0.0,88
488,@nytimes,Mon Mar 19 16:20:09 +0000 2018,"The Austin police chief sent an unusual public message to the unknown bomber or bombers on Sunday: ""We assure you t… https://t.co/BYmbbRdr6n",0.34,0.103,0.897,0.0,89
489,@nytimes,Mon Mar 19 16:10:08 +0000 2018,"RT @NYTMetro: Prewar walk-up, airy loft, garden flat or sky-high glass-and-steel cube — we took a look at the history of the New York City…",0.0,0.0,1.0,0.0,90
490,@nytimes,Mon Mar 19 16:00:19 +0000 2018,"After we published an article examining how servers endure harassing behavior for tips, readers wrote in with their… https://t.co/2zaaCSwtzd",-0.5423,0.0,0.837,0.163,91
491,@nytimes,Mon Mar 19 15:50:08 +0000 2018,"In her early 20s, Mary Ewing Outerbridge brought tennis to the U.S. in the 1870s, establishing what may have been A… https://t.co/vqkNjr5uhs",0.0,0.0,1.0,0.0,92
492,@nytimes,Mon Mar 19 15:39:25 +0000 2018,"Michael Ferro stepped down as the chairman of Tronc, just weeks after he helped negotiate the sale of The Los Angel… https://t.co/2ctT8mAELY",0.0,0.0,1.0,0.0,93
493,@nytimes,Mon Mar 19 15:30:02 +0000 2018,YouTube announced it would enlist Wikipedia’s help to deal with the proliferation of conspiracy theories and misinf… https://t.co/BRgKu7qgmR,-0.1779,0.122,0.724,0.154,94
494,@nytimes,Mon Mar 19 15:20:05 +0000 2018,RT @nhannahjones: An absolutely devastating new study about race and black males. Sons of wealthy black parents no better off than sons of…,-0.3384,0.173,0.609,0.218,95
495,@nytimes,Mon Mar 19 15:10:06 +0000 2018,There’s never been a Native American congresswoman. That could change in 2018. https://t.co/sWz8dv2SQ5,0.0,0.0,1.0,0.0,96
496,@nytimes,Mon Mar 19 15:00:15 +0000 2018,"RT @NYTNational: “Rules don’t matter for them. For them, this is a war, and it’s all fair,"" said a founder of Cambridge Analytica, a firm t…",-0.5859,0.042,0.808,0.15,97
497,@nytimes,Mon Mar 19 14:52:32 +0000 2018,“Our community never should have been developed. It’s hundreds and hundreds of houses. Now we are proof that we nee… https://t.co/jlC1TJJ7JE,0.0,0.0,1.0,0.0,98
498,@nytimes,Mon Mar 19 14:51:34 +0000 2018,"After Hurricane Harvey, thousands of homes in a Houston suburb were deliberately flooded by the federal government.… https://t.co/x3cwgQEQkr",0.0,0.0,1.0,0.0,99
499,@nytimes,Mon Mar 19 14:45:09 +0000 2018,"In Opinion 

Op-Ed columnist @CharlesMBlow writes: ""How are international agreements supposed to be negotiated when… https://t.co/iS7FGbJfIZ",0.2732,0.123,0.877,0.0,100
